timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_selected_group_accuracy_mean,difficulty_selected_seen_group_accuracy_mean,difficulty_selected_seen_effective_group_ratio,difficulty_selected_sample_count_mean_after
1789715006.0143487,rollout,99,100,0.921875,0.3945939242839813,1.100000023841858,0.0,0.921875,0.3945939242839813,0.09542969614267349,8.754432201385498e-08,0.7453541159629822,0.375,0.625,0.625,0.9375,0.828125,0.375,0.375,0.0,0.625,26166,4344,30510,408.84375,0.921875,0.3945939242839813,1.100000023841858,0.0,0.921875,0.3945939242839813,0.09542969614267349,8.754432201385498e-08,0.7453541159629822,0.375,0.625,0.625,0.9375,0.828125,0.375,0.375,0.0,0.625,2316344,2709328,difficulty,True,8,8,0,0,26166,30510,0,0,800,800,0,0,0,False,542,0.07252776662652215,0.875,0.125,1.625,0.6529518298914498,0.5223214285714286,0.7047991071428571,0.8071379151291513,543,0.07266158169409875,0.828125,0.8035714285714286,0.7142857142857143,2.625
1789715024.1435134,rollout,100,101,1.0343750715255737,0.25648340582847595,1.100000023841858,0.0,1.0343750715255737,0.25648340582847595,0.06042969226837158,7.450580596923828e-08,0.6666648387908936,0.5,0.5,0.5,0.96875,0.9375,0.5,0.5,0.0,0.5,22450,4152,26602,350.78125,1.0343750715255737,0.25648340582847595,1.100000023841858,0.0,1.0343750715255737,0.25648340582847595,0.06042969226837158,7.450580596923828e-08,0.6666648387908936,0.5,0.5,0.5,0.96875,0.9375,0.5,0.5,0.0,0.5,2338794,2735930,difficulty,True,8,8,0,0,22450,26602,0,0,808,808,0,0,0,False,543,0.07266158169409875,0.875,0.125,1.375,0.6788401775397682,0.7410714285714286,0.6941964285714286,0.8093059392265194,544,0.07279539676167536,0.9375,0.9285714285714286,0.5714285714285714,2.375
1789715035.51616,rollout,101,102,0.9156249761581421,0.40833333134651184,1.100000023841858,0.0,0.9156249761581421,0.40833333134651184,0.11058594286441803,2.9802322387695312e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.828125,0.5,0.5,0.0,0.5,23809,3464,27273,372.015625,0.9156249761581421,0.40833333134651184,1.100000023841858,0.0,0.9156249761581421,0.40833333134651184,0.11058594286441803,2.9802322387695312e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.828125,0.5,0.5,0.0,0.5,2362603,2763203,difficulty,True,8,8,0,0,23809,27273,0,0,816,816,0,0,0,False,544,0.07279539676167536,1.0,0.0,1.75,0.6228909578906802,0.60546875,0.78857421875,0.8108628216911765,544,0.07279539676167536,0.828125,0.828125,0.5,2.75
1789715045.1971054,rollout,102,103,0.921875,0.3945939242839813,1.100000023841858,0.0,0.921875,0.3945939242839813,0.10714845359325409,6.332993507385254e-08,0.7453542351722717,0.375,0.625,0.625,0.9375,0.828125,0.375,0.375,0.0,0.625,23951,4840,28791,374.234375,0.921875,0.3945939242839813,1.100000023841858,0.0,0.921875,0.3945939242839813,0.10714845359325409,6.332993507385254e-08,0.7453542351722717,0.375,0.625,0.625,0.9375,0.828125,0.375,0.375,0.0,0.625,2386554,2791994,difficulty,True,8,8,0,0,23951,28791,0,0,824,824,0,0,0,False,544,0.07279539676167536,0.75,0.25,1.375,0.7057830462427466,0.71875,0.6588541666666666,0.8125,546,0.07306302689682859,0.828125,0.7916666666666666,0.6666666666666666,2.375
1789715054.9866054,rollout,103,104,0.8843750357627869,0.4310263693332672,1.100000023841858,0.0,0.8843750357627869,0.4310263693332672,0.12925782799720764,5.029141902923584e-08,0.7453543543815613,0.375,0.625,0.625,0.875,0.796875,0.375,0.375,0.0,0.625,25393,4336,29729,396.765625,0.8843750357627869,0.4310263693332672,1.100000023841858,0.0,0.8843750357627869,0.4310263693332672,0.12925782799720764,5.029141902923584e-08,0.7453543543815613,0.375,0.625,0.625,0.875,0.796875,0.375,0.375,0.0,0.625,2411947,2821723,difficulty,True,8,8,0,0,25393,29729,0,0,832,832,0,0,0,False,546,0.07306302689682859,1.0,0.0,1.875,0.613222174241977,0.71875,0.7001953125,0.8133585164835165,546,0.07306302689682859,0.796875,0.796875,0.625,2.875
1789715064.7378135,rollout,104,105,1.0359375476837158,0.25031229853630066,1.100000023841858,0.0,1.0359375476837158,0.25031229853630066,0.05365234613418579,5.21540641784668e-08,0.5773487687110901,0.625,0.375,0.375,0.984375,0.9375,0.625,0.625,0.0,0.375,23204,4088,27292,362.5625,1.0359375476837158,0.25031229853630066,1.100000023841858,0.0,1.0359375476837158,0.25031229853630066,0.05365234613418579,5.21540641784668e-08,0.5773487687110901,0.625,0.375,0.375,0.984375,0.9375,0.625,0.625,0.0,0.375,2435151,2849015,difficulty,True,8,8,0,0,23204,27292,0,0,840,840,0,0,0,False,546,0.07306302689682859,0.875,0.125,2.0,0.6383648629016414,0.8370535714285714,0.4931640625,0.8139308608058609,547,0.0731968419644052,0.9375,0.9642857142857143,0.2857142857142857,3.0
1789715074.4105098,rollout,105,106,0.8374999761581421,0.4589498043060303,1.100000023841858,0.0,0.8374999761581421,0.4589498043060303,0.12769532203674316,4.936009645462036e-08,0.7453543543815613,0.375,0.625,0.625,0.875,0.75,0.375,0.375,0.0,0.625,25180,3736,28916,393.4375,0.8374999761581421,0.4589498043060303,1.100000023841858,0.0,0.8374999761581421,0.4589498043060303,0.12769532203674316,4.936009645462036e-08,0.7453543543815613,0.375,0.625,0.625,0.875,0.75,0.375,0.375,0.0,0.625,2460331,2877931,difficulty,True,8,8,0,0,25180,28916,0,0,848,848,0,0,0,False,547,0.0731968419644052,0.75,0.25,1.375,0.7123338265936585,0.6145833333333334,0.7057291666666666,0.8146280850091407,549,0.0734644720995584,0.75,0.7916666666666666,0.6666666666666666,2.375
1789715083.9904547,rollout,106,107,0.823437511920929,0.4641914665699005,1.100000023841858,0.0,0.823437511920929,0.4641914665699005,0.16791017353534698,5.774199962615967e-08,0.816494882106781,0.25,0.75,0.75,0.890625,0.734375,0.25,0.25,0.0,0.75,24196,4888,29084,378.0625,0.823437511920929,0.4641914665699005,1.100000023841858,0.0,0.823437511920929,0.4641914665699005,0.16791017353534698,5.774199962615967e-08,0.816494882106781,0.25,0.75,0.75,0.890625,0.734375,0.25,0.25,0.0,0.75,2484527,2907015,difficulty,True,8,8,0,0,24196,29084,0,0,856,856,0,0,0,False,549,0.0734644720995584,0.875,0.125,2.25,0.5945768340323077,0.5803571428571429,0.9363839285714286,0.8149049408014571,550,0.07359828716713501,0.734375,0.7321428571428571,0.7142857142857143,3.25
1789715093.6963234,rollout,107,108,0.949999988079071,0.37416574358940125,1.100000023841858,0.0,0.949999988079071,0.37416574358940125,0.11191406846046448,9.313225746154785e-08,0.8164944648742676,0.25,0.75,0.75,0.90625,0.859375,0.25,0.25,0.0,0.75,24438,4432,28870,381.84375,0.949999988079071,0.37416574358940125,1.100000023841858,0.0,0.949999988079071,0.37416574358940125,0.11191406846046448,9.313225746154785e-08,0.8164944648742676,0.25,0.75,0.75,0.90625,0.859375,0.25,0.25,0.0,0.75,2508965,2935885,difficulty,True,8,8,0,0,24438,28870,0,0,864,864,0,0,0,False,550,0.07359828716713501,1.0,0.0,2.125,0.5873338265936585,0.65234375,0.78857421875,0.815752840909091,550,0.07359828716713501,0.859375,0.859375,0.75,3.125
1789715103.1371245,rollout,108,109,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.09328125417232513,5.122274160385132e-08,0.6666651368141174,0.5,0.5,0.5,0.9375,0.8125,0.5,0.5,0.0,0.5,21832,4192,26024,341.125,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.09328125417232513,5.122274160385132e-08,0.6666651368141174,0.5,0.5,0.5,0.9375,0.8125,0.5,0.5,0.0,0.5,2530797,2961909,difficulty,True,8,8,0,0,21832,26024,0,0,872,872,0,0,0,False,550,0.07359828716713501,0.875,0.125,2.0,0.6318140825507295,0.6272321428571429,0.5841238839285714,0.8172585227272727,551,0.07373210223471163,0.8125,0.7857142857142857,0.5714285714285714,3.0
1789715112.6015322,rollout,109,110,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.09363281726837158,6.891787052154541e-08,0.7453541159629822,0.375,0.625,0.625,0.96875,0.828125,0.375,0.375,0.0,0.625,23009,3920,26929,359.515625,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.09363281726837158,6.891787052154541e-08,0.7453541159629822,0.375,0.625,0.625,0.96875,0.828125,0.375,0.375,0.0,0.625,2553806,2988838,difficulty,True,8,8,0,0,23009,26929,0,0,880,880,0,0,0,False,551,0.07373210223471163,0.875,0.125,1.75,0.6432830462427466,0.6383928571428571,0.8052455357142857,0.8185968693284936,552,0.07386591730228824,0.828125,0.8035714285714286,0.7142857142857143,2.75
1789715130.853388,rollout,110,111,0.8109374642372131,0.4663662910461426,1.100000023841858,0.0,0.8109374642372131,0.4663662910461426,0.12208985537290573,5.21540641784668e-08,0.7453543543815613,0.375,0.625,0.625,0.921875,0.71875,0.375,0.375,0.0,0.625,24786,4624,29410,387.28125,0.8109374642372131,0.4663662910461426,1.100000023841858,0.0,0.8109374642372131,0.4663662910461426,0.12208985537290573,5.21540641784668e-08,0.7453543543815613,0.375,0.625,0.625,0.921875,0.71875,0.375,0.375,0.0,0.625,2578592,3018248,difficulty,True,8,8,0,0,24786,29410,0,0,888,888,0,0,0,False,552,0.07386591730228824,1.0,0.0,1.25,0.674667653187317,0.46875,0.76953125,0.8199728260869565,552,0.07386591730228824,0.71875,0.71875,0.625,2.25
1789715140.3422487,rollout,111,112,0.9578124284744263,0.35447466373443604,1.100000023841858,0.0,0.9578124284744263,0.35447466373443604,0.09349609911441803,6.146728992462158e-08,0.6666651368141174,0.5,0.5,0.5,0.984375,0.859375,0.5,0.5,0.0,0.5,22224,3504,25728,347.25,0.9578124284744263,0.35447466373443604,1.100000023841858,0.0,0.9578124284744263,0.35447466373443604,0.09349609911441803,6.146728992462158e-08,0.6666651368141174,0.5,0.5,0.5,0.984375,0.859375,0.5,0.5,0.0,0.5,2600816,3043976,difficulty,True,8,8,0,0,22224,25728,0,0,896,896,0,0,0,False,552,0.07386591730228824,1.0,0.0,2.0,0.5904518298914498,0.6875,0.67578125,0.8217844202898551,552,0.07386591730228824,0.859375,0.859375,0.5,3.0
1789715150.0400739,rollout,112,113,0.903124988079071,0.41364380717277527,1.100000023841858,0.0,0.903124988079071,0.41364380717277527,0.06074219197034836,7.450580596923828e-08,0.7453515529632568,0.375,0.625,0.625,0.90625,0.8125,0.5,0.375,0.125,0.5,25439,3928,29367,397.484375,0.903124988079071,0.41364380717277527,1.100000023841858,0.0,0.903124988079071,0.41364380717277527,0.06074219197034836,7.450580596923828e-08,0.7453515529632568,0.375,0.625,0.625,0.90625,0.8125,0.5,0.375,0.125,0.5,2626255,3073343,difficulty,True,8,8,0,0,25439,29367,0,0,904,904,0,0,0,False,552,0.07386591730228824,1.0,0.0,2.125,0.5838535293289445,0.724609375,0.6688232421875,0.8230298913043478,552,0.07386591730228824,0.8125,0.8125,0.625,3.125
1789715159.4824498,rollout,113,114,0.987500011920929,0.3239145576953888,1.100000023841858,0.0,0.987500011920929,0.3239145576953888,0.08074219524860382,4.0978193283081055e-08,0.577349066734314,0.625,0.375,0.375,0.96875,0.890625,0.625,0.625,0.0,0.375,22981,3872,26853,359.078125,0.987500011920929,0.3239145576953888,1.100000023841858,0.0,0.987500011920929,0.3239145576953888,0.08074219524860382,4.0978193283081055e-08,0.577349066734314,0.625,0.375,0.375,0.96875,0.890625,0.625,0.625,0.0,0.375,2649236,3100196,difficulty,True,8,8,0,0,22981,26853,0,0,912,912,0,0,0,False,552,0.07386591730228824,1.0,0.0,1.875,0.6228434376790869,0.611328125,0.8123779296875,0.8236667798913043,552,0.07386591730228824,0.890625,0.890625,0.375,2.875
1789715168.9701583,rollout,114,115,1.0,0.31370797753334045,1.100000023841858,0.0,1.0,0.31370797753334045,0.06683593988418579,1.4901161193847656e-08,0.4714036285877228,0.75,0.25,0.25,0.9375,0.90625,0.75,0.75,0.0,0.25,25364,4072,29436,396.3125,1.0,0.31370797753334045,1.100000023841858,0.0,1.0,0.31370797753334045,0.06683593988418579,1.4901161193847656e-08,0.4714036285877228,0.75,0.25,0.25,0.9375,0.90625,0.75,0.75,0.0,0.25,2674600,3129632,difficulty,True,8,8,0,0,25364,29436,0,0,920,920,0,0,0,False,552,0.07386591730228824,0.75,0.25,2.125,0.6377392667349012,0.7604166666666666,0.6549479166666666,0.8256906702898551,554,0.07413354743744145,0.90625,0.9375,0.16666666666666666,3.125
1789715178.3648071,rollout,115,116,0.9562499523162842,0.3585132658481598,1.100000023841858,0.0,0.9562499523162842,0.3585132658481598,0.11234375089406967,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.96875,0.859375,0.375,0.375,0.0,0.625,23742,3800,27542,370.96875,0.9562499523162842,0.3585132658481598,1.100000023841858,0.0,0.9562499523162842,0.3585132658481598,0.11234375089406967,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.96875,0.859375,0.375,0.375,0.0,0.625,2698342,3157174,difficulty,True,8,8,0,0,23742,27542,0,0,928,928,0,0,0,False,554,0.07413354743744145,1.0,0.0,1.75,0.6228909578906802,0.75390625,0.72412109375,0.8266019855595668,554,0.07413354743744145,0.859375,0.859375,0.625,2.75
1789715187.7845662,rollout,116,117,0.8734375238418579,0.4321383535861969,1.100000023841858,0.0,0.8734375238418579,0.4321383535861969,0.13013672828674316,6.426125764846802e-08,0.745354413986206,0.375,0.625,0.625,0.921875,0.78125,0.375,0.375,0.0,0.625,24299,4264,28563,379.671875,0.8734375238418579,0.4321383535861969,1.100000023841858,0.0,0.8734375238418579,0.4321383535861969,0.13013672828674316,6.426125764846802e-08,0.745354413986206,0.375,0.625,0.625,0.921875,0.78125,0.375,0.375,0.0,0.625,2722641,3185737,difficulty,True,8,8,0,0,24299,28563,0,0,936,936,0,0,0,False,554,0.07413354743744145,0.875,0.125,2.625,0.5799898670424993,0.7142857142857143,0.6651785714285714,0.8273634927797834,555,0.07426736250501806,0.78125,0.75,0.7142857142857143,3.625
1789715197.3190298,rollout,117,118,0.7781250476837158,0.4818841218948364,1.100000023841858,0.0,0.7781250476837158,0.4818841218948364,0.05210937559604645,-0.0009313076734542847,0.4714100956916809,0.75,0.25,0.25,0.90625,0.6875,0.75,0.625,0.125,0.25,24997,4592,29589,390.578125,0.7781250476837158,0.4818841218948364,1.100000023841858,0.0,0.7781250476837158,0.4818841218948364,0.05210937559604645,-0.0009313076734542847,0.4714100956916809,0.75,0.25,0.25,0.90625,0.6875,0.75,0.625,0.125,0.25,2747638,3215326,difficulty,True,8,8,0,0,24997,29589,0,0,944,944,0,0,0,False,555,0.07426736250501806,0.875,0.125,2.875,0.5630553089472525,0.7131696428571429,0.5476771763392857,0.8278997747747747,556,0.07440117757259468,0.6875,0.7857142857142857,0.2857142857142857,3.875
1789715206.8626888,rollout,118,119,0.8374999761581421,0.4589498043060303,1.100000023841858,0.0,0.8374999761581421,0.4589498043060303,0.1607031375169754,7.82310962677002e-08,0.8819150328636169,0.125,0.875,0.875,0.875,0.75,0.125,0.125,0.0,0.875,25697,4384,30081,401.515625,0.8374999761581421,0.4589498043060303,1.100000023841858,0.0,0.8374999761581421,0.4589498043060303,0.1607031375169754,7.82310962677002e-08,0.8819150328636169,0.125,0.875,0.875,0.875,0.75,0.125,0.125,0.0,0.875,2773335,3245407,difficulty,True,8,8,0,0,25697,30081,0,0,952,952,0,0,0,False,556,0.07440117757259468,0.75,0.25,1.5,0.6961142625940433,0.5364583333333334,0.8977864583333334,0.8268674123201439,558,0.07466880770774789,0.75,0.6875,1.0,2.5
1789715216.340034,rollout,119,120,0.9031249284744263,0.41364380717277527,1.100000023841858,0.0,0.9031249284744263,0.41364380717277527,0.1103515774011612,9.685754776000977e-08,0.8164945244789124,0.25,0.75,0.75,0.90625,0.8125,0.25,0.25,0.0,0.75,24398,4384,28782,381.21875,0.9031249284744263,0.41364380717277527,1.100000023841858,0.0,0.9031249284744263,0.41364380717277527,0.1103515774011612,9.685754776000977e-08,0.8164945244789124,0.25,0.75,0.75,0.90625,0.8125,0.25,0.25,0.0,0.75,2797733,3274189,difficulty,True,8,8,0,0,24398,28782,0,0,960,960,0,0,0,False,558,0.07466880770774789,0.875,0.125,2.375,0.5993274343399058,0.7511160714285714,0.5889718191964286,0.8280759968637993,559,0.0748026227753245,0.8125,0.7857142857142857,0.8571428571428571,3.375
1789715236.5012872,rollout,120,121,0.824999988079071,0.4615364372730255,1.100000023841858,0.0,0.824999988079071,0.4615364372730255,0.1350390762090683,5.21540641784668e-08,0.745354413986206,0.375,0.625,0.625,0.90625,0.734375,0.375,0.375,0.0,0.625,26245,4808,31053,410.078125,0.824999988079071,0.4615364372730255,1.100000023841858,0.0,0.824999988079071,0.4615364372730255,0.1350390762090683,5.21540641784668e-08,0.745354413986206,0.375,0.625,0.625,0.90625,0.734375,0.375,0.375,0.0,0.625,2823978,3305242,difficulty,True,8,8,0,0,26245,31053,0,0,968,968,0,0,0,False,559,0.0748026227753245,1.0,0.0,2.625,0.5447685805556156,0.529296875,0.7320556640625,0.8286001788908766,559,0.0748026227753245,0.734375,0.734375,0.625,3.625
1789715246.1758518,rollout,121,122,0.901562511920929,0.41690173745155334,1.100000023841858,0.0,0.901562511920929,0.41690173745155334,0.07927734404802322,4.284083843231201e-08,0.6666650176048279,0.5,0.5,0.5,0.890625,0.8125,0.5,0.5,0.0,0.5,24785,3984,28769,387.265625,0.901562511920929,0.41690173745155334,1.100000023841858,0.0,0.901562511920929,0.41690173745155334,0.07927734404802322,4.284083843231201e-08,0.6666650176048279,0.5,0.5,0.5,0.890625,0.8125,0.5,0.5,0.0,0.5,2848763,3334011,difficulty,True,8,8,0,0,24785,28769,0,0,976,976,0,0,0,False,559,0.0748026227753245,0.875,0.125,2.0,0.6204651816806261,0.6450892857142857,0.6840122767857143,0.8300676431127012,560,0.0749364378429011,0.8125,0.7857142857142857,0.5714285714285714,3.0
1789715255.7372196,rollout,122,123,0.8703124523162842,0.43813446164131165,1.100000023841858,0.0,0.8703124523162842,0.43813446164131165,0.13935548067092896,7.82310962677002e-08,0.8164947032928467,0.25,0.75,0.75,0.890625,0.78125,0.25,0.25,0.0,0.75,24855,4112,28967,388.359375,0.8703124523162842,0.43813446164131165,1.100000023841858,0.0,0.8703124523162842,0.43813446164131165,0.13935548067092896,7.82310962677002e-08,0.8164947032928467,0.25,0.75,0.75,0.890625,0.78125,0.25,0.25,0.0,0.75,2873618,3362978,difficulty,True,8,8,0,0,24855,28967,0,0,984,984,0,0,0,False,560,0.0749364378429011,1.0,0.0,2.5,0.5692665623391362,0.609375,0.7294921875,0.83125,560,0.0749364378429011,0.78125,0.78125,0.75,3.5
1789715265.332342,rollout,123,124,0.9359374642372131,0.38477665185928345,1.100000023841858,0.0,0.9359374642372131,0.38477665185928345,0.08365234732627869,3.259629011154175e-08,0.577349066734314,0.625,0.375,0.375,0.921875,0.84375,0.625,0.625,0.0,0.375,24587,4248,28835,384.171875,0.9359374642372131,0.38477665185928345,1.100000023841858,0.0,0.9359374642372131,0.38477665185928345,0.08365234732627869,3.259629011154175e-08,0.577349066734314,0.625,0.375,0.375,0.921875,0.84375,0.625,0.625,0.0,0.375,2898205,3391813,difficulty,True,8,8,0,0,24587,28835,0,0,992,992,0,0,0,False,560,0.0749364378429011,1.0,0.0,3.125,0.5137043898606698,0.76953125,0.521240234375,0.8324776785714286,560,0.0749364378429011,0.84375,0.84375,0.375,4.125
1789715274.921413,rollout,124,125,0.8578125238418579,0.44178739190101624,1.100000023841858,0.0,0.8578125238418579,0.44178739190101624,0.0928320363163948,5.21540641784668e-08,0.7453541159629822,0.375,0.625,0.625,0.921875,0.765625,0.375,0.375,0.0,0.625,25254,4416,29670,394.59375,0.8578125238418579,0.44178739190101624,1.100000023841858,0.0,0.8578125238418579,0.44178739190101624,0.0928320363163948,5.21540641784668e-08,0.7453541159629822,0.375,0.625,0.625,0.921875,0.765625,0.375,0.375,0.0,0.625,2923459,3421483,difficulty,True,8,8,0,0,25254,29670,0,0,1000,1000,0,0,0,False,560,0.0749364378429011,0.875,0.125,3.0,0.5647354261686527,0.5619419642857143,0.62725830078125,0.8330078125,561,0.07507025291047772,0.765625,0.7321428571428571,0.7142857142857143,4.0
1789715284.2855217,rollout,125,126,0.925000011920929,0.3875032067298889,1.100000023841858,0.0,0.925000011920929,0.3875032067298889,0.08933594077825546,4.0978193283081055e-08,0.6666651368141174,0.5,0.5,0.5,0.96875,0.828125,0.5,0.5,0.0,0.5,21795,4200,25995,340.546875,0.925000011920929,0.3875032067298889,1.100000023841858,0.0,0.925000011920929,0.3875032067298889,0.08933594077825546,4.0978193283081055e-08,0.6666651368141174,0.5,0.5,0.5,0.96875,0.828125,0.5,0.5,0.0,0.5,2945254,3447478,difficulty,True,8,8,0,0,21795,25995,0,0,1008,1008,0,0,0,False,561,0.07507025291047772,1.0,0.0,2.5,0.5579176614690328,0.74609375,0.59716796875,0.8343673406862745,561,0.07507025291047772,0.828125,0.828125,0.5,3.5
1789715293.6893115,rollout,126,127,0.9562499523162842,0.3585132658481598,1.100000023841858,0.0,0.9562499523162842,0.3585132658481598,0.08542969077825546,2.9802322387695312e-08,0.6666650772094727,0.5,0.5,0.5,0.96875,0.859375,0.5,0.5,0.0,0.5,22441,4064,26505,350.640625,0.9562499523162842,0.3585132658481598,1.100000023841858,0.0,0.9562499523162842,0.3585132658481598,0.08542969077825546,2.9802322387695312e-08,0.6666650772094727,0.5,0.5,0.5,0.96875,0.859375,0.5,0.5,0.0,0.5,2967695,3473983,difficulty,True,8,8,0,0,22441,26505,0,0,1016,1016,0,0,0,False,561,0.07507025291047772,1.0,0.0,3.375,0.4946244822687855,0.74609375,0.543212890625,0.8349522337344029,561,0.07507025291047772,0.859375,0.859375,0.5,4.375
1789715303.2361162,rollout,127,128,0.9843749403953552,0.3329611122608185,1.100000023841858,0.0,0.9843749403953552,0.3329611122608185,0.09386719018220901,4.0978193283081055e-08,0.6666651368141174,0.5,0.5,0.5,0.9375,0.890625,0.5,0.5,0.0,0.5,25447,4744,30191,397.609375,0.9843749403953552,0.3329611122608185,1.100000023841858,0.0,0.9843749403953552,0.3329611122608185,0.09386719018220901,4.0978193283081055e-08,0.6666651368141174,0.5,0.5,0.5,0.9375,0.890625,0.5,0.5,0.0,0.5,2993142,3504174,difficulty,True,8,8,0,0,25447,30191,0,0,1024,1024,0,0,0,False,561,0.07507025291047772,0.875,0.125,2.125,0.6204176614690328,0.6316964285714286,0.6142578125,0.8357599431818182,562,0.07520406797805433,0.890625,0.875,0.5714285714285714,3.125
1789715312.9794242,rollout,128,129,0.9859374761581421,0.328472763299942,1.100000023841858,0.0,0.9859374761581421,0.328472763299942,0.09611328691244125,8.195638656616211e-08,0.7453541159629822,0.375,0.625,0.625,0.953125,0.890625,0.375,0.375,0.0,0.625,26208,4064,30272,409.5,0.9859374761581421,0.328472763299942,1.100000023841858,0.0,0.9859374761581421,0.328472763299942,0.09611328691244125,8.195638656616211e-08,0.7453541159629822,0.375,0.625,0.625,0.953125,0.890625,0.375,0.375,0.0,0.625,3019350,3534446,difficulty,True,8,8,0,0,26208,30272,0,0,1032,1032,0,0,0,False,562,0.07520406797805433,0.75,0.25,2.375,0.6376192039129874,0.80859375,0.5676676432291666,0.8375674210409253,564,0.07547169811320754,0.890625,0.875,0.6666666666666666,3.375
1789715322.3269491,rollout,129,130,0.8281249403953552,0.4561637043952942,1.100000023841858,0.0,0.8281249403953552,0.4561637043952942,0.10863281786441803,4.842877388000488e-08,0.745354175567627,0.375,0.625,0.625,0.9375,0.734375,0.375,0.375,0.0,0.625,21718,3496,25214,339.34375,0.8281249403953552,0.4561637043952942,1.100000023841858,0.0,0.8281249403953552,0.4561637043952942,0.10863281786441803,4.842877388000488e-08,0.745354175567627,0.375,0.625,0.625,0.9375,0.734375,0.375,0.375,0.0,0.625,3041068,3559660,difficulty,True,8,8,0,0,21718,25214,0,0,1040,1040,0,0,0,False,564,0.07547169811320754,0.75,0.25,1.5,0.7153567894682632,0.7473958333333334,0.5870768229166666,0.8382750166223404,566,0.07573932824836077,0.734375,0.6458333333333334,0.8333333333333334,2.5
1789715340.3636763,rollout,130,131,0.9734374284744263,0.33770570158958435,1.100000023841858,0.0,0.9734374284744263,0.33770570158958435,0.06927734613418579,3.3527612686157227e-08,0.5773489475250244,0.625,0.375,0.375,0.984375,0.875,0.625,0.625,0.0,0.375,21470,3944,25414,335.46875,0.9734374284744263,0.33770570158958435,1.100000023841858,0.0,0.9734374284744263,0.33770570158958435,0.06927734613418579,3.3527612686157227e-08,0.5773489475250244,0.625,0.375,0.375,0.984375,0.875,0.625,0.625,0.0,0.375,3062538,3585074,difficulty,True,8,8,0,0,21470,25414,0,0,1048,1048,0,0,0,False,566,0.07573932824836077,0.75,0.25,2.0,0.6570293138207144,0.7239583333333334,0.6982421875,0.8383081658568905,568,0.07600695838351398,0.875,0.8333333333333334,0.5,3.0
1789715349.5607579,rollout,131,132,0.921875,0.3945939242839813,1.100000023841858,0.0,0.921875,0.3945939242839813,0.08480469137430191,3.5390257835388184e-08,0.5773491263389587,0.625,0.375,0.375,0.9375,0.828125,0.625,0.625,0.0,0.375,21939,4392,26331,342.796875,0.921875,0.3945939242839813,1.100000023841858,0.0,0.921875,0.3945939242839813,0.08480469137430191,3.5390257835388184e-08,0.5773491263389587,0.625,0.375,0.375,0.9375,0.828125,0.625,0.625,0.0,0.375,3084477,3611405,difficulty,True,8,8,0,0,21939,26331,0,0,1056,1056,0,0,0,False,568,0.07600695838351398,0.875,0.125,2.5,0.5927291337774004,0.7008928571428571,0.6236049107142857,0.8394551881602113,569,0.07614077345109059,0.828125,0.8035714285714286,0.42857142857142855,3.5
